relationID	placeID	name	relation link	place link
1438081	280070814	Altefähr	https://www.openstreetmap.org/relation/1438081	https://www.openstreetmap.org/node/280070814
1438076	240078319	Ummanz	https://www.openstreetmap.org/relation/1438076	https://www.openstreetmap.org/node/240078319
1438075	40190172	Dreschvitz	https://www.openstreetmap.org/relation/1438075	https://www.openstreetmap.org/node/40190172
1438074	240045932	Schaprode	https://www.openstreetmap.org/relation/1438074	https://www.openstreetmap.org/node/240045932
1438073	240047984	Neuenkirchen	https://www.openstreetmap.org/relation/1438073	https://www.openstreetmap.org/node/240047984
1438069	240113948	Kluis	https://www.openstreetmap.org/relation/1438069	https://www.openstreetmap.org/node/240113948
1438068	27016039	Samtens	https://www.openstreetmap.org/relation/1438068	https://www.openstreetmap.org/node/27016039
1438067	240046567	Trent	https://www.openstreetmap.org/relation/1438067	https://www.openstreetmap.org/node/240046567
1438066	1680783694	Gingst	https://www.openstreetmap.org/relation/1438066	https://www.openstreetmap.org/node/1680783694
306358	1647859595	Hollenstedt	https://www.openstreetmap.org/relation/306358	https://www.openstreetmap.org/node/1647859595
1437955	240078746	Lohme	https://www.openstreetmap.org/relation/1437955	https://www.openstreetmap.org/node/240078746
1437954	2116891462	Glowe	https://www.openstreetmap.org/relation/1437954	https://www.openstreetmap.org/node/2116891462
1437953	50911477	Dranske	https://www.openstreetmap.org/relation/1437953	https://www.openstreetmap.org/node/50911477
1437952	50905192	Breege	https://www.openstreetmap.org/relation/1437952	https://www.openstreetmap.org/node/50905192
1437950	60306929	Altenkirchen	https://www.openstreetmap.org/relation/1437950	https://www.openstreetmap.org/node/60306929
1437949	83735666	Sagard	https://www.openstreetmap.org/relation/1437949	https://www.openstreetmap.org/node/83735666
1437948	50899508	Putgarten	https://www.openstreetmap.org/relation/1437948	https://www.openstreetmap.org/node/50899508
1437947	50907153	Wiek	https://www.openstreetmap.org/relation/1437947	https://www.openstreetmap.org/node/50907153
6067385	1069736117	Köpernitz	https://www.openstreetmap.org/relation/6067385	https://www.openstreetmap.org/node/1069736117
9256545	240041817	Kirchheim	https://www.openstreetmap.org/relation/9256545	https://www.openstreetmap.org/node/240041817
9256509	58639041	Lennep	https://www.openstreetmap.org/relation/9256509	https://www.openstreetmap.org/node/58639041
1437822	240094631	Steinheim	https://www.openstreetmap.org/relation/1437822	https://www.openstreetmap.org/node/240094631
1437821	371601299	Rolfzen	https://www.openstreetmap.org/relation/1437821	https://www.openstreetmap.org/node/371601299
1437820	261715025	Ottenhausen	https://www.openstreetmap.org/relation/1437820	https://www.openstreetmap.org/node/261715025
1437819	56067609	Bergheim	https://www.openstreetmap.org/relation/1437819	https://www.openstreetmap.org/node/56067609
1437818	56018225	Sandebeck	https://www.openstreetmap.org/relation/1437818	https://www.openstreetmap.org/node/56018225
1437817	371601304	Hagedorn	https://www.openstreetmap.org/relation/1437817	https://www.openstreetmap.org/node/371601304
1437816	531560613	Grevenhagen	https://www.openstreetmap.org/relation/1437816	https://www.openstreetmap.org/node/531560613
1437815	248023630	Vinsebeck	https://www.openstreetmap.org/relation/1437815	https://www.openstreetmap.org/node/248023630
1437814	331437528	Eichholz	https://www.openstreetmap.org/relation/1437814	https://www.openstreetmap.org/node/331437528
4832747	1363550517	Schleinitz	https://www.openstreetmap.org/relation/4832747	https://www.openstreetmap.org/node/1363550517
1437801	240025795	Thiessow	https://www.openstreetmap.org/relation/1437801	https://www.openstreetmap.org/node/240025795
1437800	240121870	Middelhagen	https://www.openstreetmap.org/relation/1437800	https://www.openstreetmap.org/node/240121870
1437799	240054629	Göhren	https://www.openstreetmap.org/relation/1437799	https://www.openstreetmap.org/node/240054629
1437798	240030248	Lancken-Granitz	https://www.openstreetmap.org/relation/1437798	https://www.openstreetmap.org/node/240030248
1437796	240061257	Gager	https://www.openstreetmap.org/relation/1437796	https://www.openstreetmap.org/node/240061257
1437795	240062171	Zirkow	https://www.openstreetmap.org/relation/1437795	https://www.openstreetmap.org/node/240062171
4832714	883253579	Münklingen	https://www.openstreetmap.org/relation/4832714	https://www.openstreetmap.org/node/883253579
4832713	883273203	Merklingen	https://www.openstreetmap.org/relation/4832713	https://www.openstreetmap.org/node/883273203
1231985	240036178	Talheim	https://www.openstreetmap.org/relation/1231985	https://www.openstreetmap.org/node/240036178
1231984	240090007	Wehingen	https://www.openstreetmap.org/relation/1231984	https://www.openstreetmap.org/node/240090007
1231983	240084331	Gunningen	https://www.openstreetmap.org/relation/1231983	https://www.openstreetmap.org/node/240084331
1231982	240048272	Emmingen-Liptingen	https://www.openstreetmap.org/relation/1231982	https://www.openstreetmap.org/node/240048272
1231981	240040801	Balgheim	https://www.openstreetmap.org/relation/1231981	https://www.openstreetmap.org/node/240040801
1231980	240072208	Fridingen an der Donau	https://www.openstreetmap.org/relation/1231980	https://www.openstreetmap.org/node/240072208
1231979	240025102	Frittlingen	https://www.openstreetmap.org/relation/1231979	https://www.openstreetmap.org/node/240025102
1231978	240117363	Mühlheim an der Donau	https://www.openstreetmap.org/relation/1231978	https://www.openstreetmap.org/node/240117363
1231977	240109938	Egesheim	https://www.openstreetmap.org/relation/1231977	https://www.openstreetmap.org/node/240109938
1231976	240032066	Irndorf	https://www.openstreetmap.org/relation/1231976	https://www.openstreetmap.org/node/240032066
1231975	240082375	Aldingen	https://www.openstreetmap.org/relation/1231975	https://www.openstreetmap.org/node/240082375
8330487	197901562	Kammerbach	https://www.openstreetmap.org/relation/8330487	https://www.openstreetmap.org/node/197901562
1231973	240023947	Hausen ob Verena	https://www.openstreetmap.org/relation/1231973	https://www.openstreetmap.org/node/240023947
1231972	240093861	Durchhausen	https://www.openstreetmap.org/relation/1231972	https://www.openstreetmap.org/node/240093861
1231971	240093175	Immendingen	https://www.openstreetmap.org/relation/1231971	https://www.openstreetmap.org/node/240093175
1231970	240070528	Königsheim	https://www.openstreetmap.org/relation/1231970	https://www.openstreetmap.org/node/240070528
1231969	79579465	Neuhausen ob Eck	https://www.openstreetmap.org/relation/1231969	https://www.openstreetmap.org/node/79579465
1231968	2359234437	Dürbheim	https://www.openstreetmap.org/relation/1231968	https://www.openstreetmap.org/node/2359234437
1231967	3273681144	Gosheim	https://www.openstreetmap.org/relation/1231967	https://www.openstreetmap.org/node/3273681144
1231966	240028219	Kolbingen	https://www.openstreetmap.org/relation/1231966	https://www.openstreetmap.org/node/240028219
1231965	240053529	Rietheim-Weilheim	https://www.openstreetmap.org/relation/1231965	https://www.openstreetmap.org/node/240053529
1231964	240120420	Reichenbach am Heuberg	https://www.openstreetmap.org/relation/1231964	https://www.openstreetmap.org/node/240120420
1231963	240061657	Bärenthal	https://www.openstreetmap.org/relation/1231963	https://www.openstreetmap.org/node/240061657
1231962	240060839	Tuttlingen	https://www.openstreetmap.org/relation/1231962	https://www.openstreetmap.org/node/240060839
1231960	1575423027	Spaichingen	https://www.openstreetmap.org/relation/1231960	https://www.openstreetmap.org/node/1575423027
1231959	240089871	Böttingen	https://www.openstreetmap.org/relation/1231959	https://www.openstreetmap.org/node/240089871
1231958	240081235	Denkingen	https://www.openstreetmap.org/relation/1231958	https://www.openstreetmap.org/node/240081235
1231957	240098854	Geisingen	https://www.openstreetmap.org/relation/1231957	https://www.openstreetmap.org/node/240098854
1231954	240081132	Mahlstetten	https://www.openstreetmap.org/relation/1231954	https://www.openstreetmap.org/node/240081132
1231953	240029713	Bubsheim	https://www.openstreetmap.org/relation/1231953	https://www.openstreetmap.org/node/240029713
1231952	240046189	Trossingen	https://www.openstreetmap.org/relation/1231952	https://www.openstreetmap.org/node/240046189
1231951	240095905	Renquishausen	https://www.openstreetmap.org/relation/1231951	https://www.openstreetmap.org/node/240095905
1231950	240047132	Wurmlingen	https://www.openstreetmap.org/relation/1231950	https://www.openstreetmap.org/node/240047132
3500275	2086258141	Lippborg	https://www.openstreetmap.org/relation/3500275	https://www.openstreetmap.org/node/2086258141
3500277	3423554386	Schoneberg	https://www.openstreetmap.org/relation/3500277	https://www.openstreetmap.org/node/3423554386
5655601	250453506	Korbach	https://www.openstreetmap.org/relation/5655601	https://www.openstreetmap.org/node/250453506
5655585	268963079	Strothe	https://www.openstreetmap.org/relation/5655585	https://www.openstreetmap.org/node/268963079
5655584	286968806	Meineringhausen	https://www.openstreetmap.org/relation/5655584	https://www.openstreetmap.org/node/286968806
3598025	60064317	Schiaß	https://www.openstreetmap.org/relation/3598025	https://www.openstreetmap.org/node/60064317
4523904	247301295	Hermannstein	https://www.openstreetmap.org/relation/4523904	https://www.openstreetmap.org/node/247301295
3598002	60064306	Gröben	https://www.openstreetmap.org/relation/3598002	https://www.openstreetmap.org/node/60064306
1437553	240048664	Sehlen	https://www.openstreetmap.org/relation/1437553	https://www.openstreetmap.org/node/240048664
1437552	240090623	Gustow	https://www.openstreetmap.org/relation/1437552	https://www.openstreetmap.org/node/240090623
1437551	36167659	Putbus	https://www.openstreetmap.org/relation/1437551	https://www.openstreetmap.org/node/36167659
1437549	27016038	Bergen auf Rügen	https://www.openstreetmap.org/relation/1437549	https://www.openstreetmap.org/node/27016038
1437548	240032629	Buschvitz	https://www.openstreetmap.org/relation/1437548	https://www.openstreetmap.org/node/240032629
1437547	240033519	Rappin	https://www.openstreetmap.org/relation/1437547	https://www.openstreetmap.org/node/240033519
1437546	240046125	Lietzow	https://www.openstreetmap.org/relation/1437546	https://www.openstreetmap.org/node/240046125
1437545	240047598	Poseritz	https://www.openstreetmap.org/relation/1437545	https://www.openstreetmap.org/node/240047598
1437544	27016038	Bergen auf Rügen	https://www.openstreetmap.org/relation/1437544	https://www.openstreetmap.org/node/27016038
1437541	240083530	Sassnitz	https://www.openstreetmap.org/relation/1437541	https://www.openstreetmap.org/node/240083530
8335479	240037941	Blesendorf	https://www.openstreetmap.org/relation/8335479	https://www.openstreetmap.org/node/240037941
155713	240105961	Saerbeck	https://www.openstreetmap.org/relation/155713	https://www.openstreetmap.org/node/240105961
3597839	29910598	Siethen	https://www.openstreetmap.org/relation/3597839	https://www.openstreetmap.org/node/29910598
8330086	370699684	Ellershausen	https://www.openstreetmap.org/relation/8330086	https://www.openstreetmap.org/node/370699684
8330085	2168712844	Ahrenberg	https://www.openstreetmap.org/relation/8330085	https://www.openstreetmap.org/node/2168712844
5758126	245836455	Röttbach	https://www.openstreetmap.org/relation/5758126	https://www.openstreetmap.org/node/245836455
1184560	240064298	Überherrn	https://www.openstreetmap.org/relation/1184560	https://www.openstreetmap.org/node/240064298
8535752	663657217	Grano	https://www.openstreetmap.org/relation/8535752	https://www.openstreetmap.org/node/663657217
3906251	2139988371	Duddenhausen	https://www.openstreetmap.org/relation/3906251	https://www.openstreetmap.org/node/2139988371
3906249	2139951265	Calle	https://www.openstreetmap.org/relation/3906249	https://www.openstreetmap.org/node/2139951265
3906248	240089621	Bücken	https://www.openstreetmap.org/relation/3906248	https://www.openstreetmap.org/node/240089621
3906247	1890426989	Altenbücken	https://www.openstreetmap.org/relation/3906247	https://www.openstreetmap.org/node/1890426989
5758025	245836454	Wiebelbach	https://www.openstreetmap.org/relation/5758025	https://www.openstreetmap.org/node/245836454
9363078	1473263688	Radmühl I	https://www.openstreetmap.org/relation/9363078	https://www.openstreetmap.org/node/1473263688
305532	240024423	Marschacht	https://www.openstreetmap.org/relation/305532	https://www.openstreetmap.org/node/240024423
4523395	31881331	Waldgirmes	https://www.openstreetmap.org/relation/4523395	https://www.openstreetmap.org/node/31881331
4523394	31881352	Dorlar	https://www.openstreetmap.org/relation/4523394	https://www.openstreetmap.org/node/31881352
4523393	30477777	Atzbach	https://www.openstreetmap.org/relation/4523393	https://www.openstreetmap.org/node/30477777
8535576	92533460	Zempow	https://www.openstreetmap.org/relation/8535576	https://www.openstreetmap.org/node/92533460
5449262	247258706	Westheim	https://www.openstreetmap.org/relation/5449262	https://www.openstreetmap.org/node/247258706
5449260	86676540	Meerhof	https://www.openstreetmap.org/relation/5449260	https://www.openstreetmap.org/node/86676540
9364666	287236935	Hösel	https://www.openstreetmap.org/relation/9364666	https://www.openstreetmap.org/node/287236935
4523332	6131216723	Rittershof	https://www.openstreetmap.org/relation/4523332	https://www.openstreetmap.org/node/6131216723
5654973	338401308	Helmscheid	https://www.openstreetmap.org/relation/5654973	https://www.openstreetmap.org/node/338401308
5654964	297013117	Ober-Ense	https://www.openstreetmap.org/relation/5654964	https://www.openstreetmap.org/node/297013117
5654963	295248228	Nordenbeck	https://www.openstreetmap.org/relation/5654963	https://www.openstreetmap.org/node/295248228
1334120	30348326	Casekow	https://www.openstreetmap.org/relation/1334120	https://www.openstreetmap.org/node/30348326
1334119	240079347	Brüssow	https://www.openstreetmap.org/relation/1334119	https://www.openstreetmap.org/node/240079347
1334117	112268900	Lychen	https://www.openstreetmap.org/relation/1334117	https://www.openstreetmap.org/node/112268900
1334116	240047066	Zichow	https://www.openstreetmap.org/relation/1334116	https://www.openstreetmap.org/node/240047066
1334113	240073960	Gartz (Oder)	https://www.openstreetmap.org/relation/1334113	https://www.openstreetmap.org/node/240073960
1334112	240075416	Grünow	https://www.openstreetmap.org/relation/1334112	https://www.openstreetmap.org/node/240075416
1334110	30347172	Mescherin	https://www.openstreetmap.org/relation/1334110	https://www.openstreetmap.org/node/30347172
1334108	240124689	Schwedt/Oder	https://www.openstreetmap.org/relation/1334108	https://www.openstreetmap.org/node/240124689
1334106	240073960	Gartz (Oder)	https://www.openstreetmap.org/relation/1334106	https://www.openstreetmap.org/node/240073960
1334104	240055787	Gramzow	https://www.openstreetmap.org/relation/1334104	https://www.openstreetmap.org/node/240055787
1334102	240122932	Prenzlau	https://www.openstreetmap.org/relation/1334102	https://www.openstreetmap.org/node/240122932
1334101	240081894	Berkholz-Meyenburg	https://www.openstreetmap.org/relation/1334101	https://www.openstreetmap.org/node/240081894
1334100	30348309	Tantow	https://www.openstreetmap.org/relation/1334100	https://www.openstreetmap.org/node/30348309
1334090	240044991	Göritz	https://www.openstreetmap.org/relation/1334090	https://www.openstreetmap.org/node/240044991
1334088	240055787	Gramzow	https://www.openstreetmap.org/relation/1334088	https://www.openstreetmap.org/node/240055787
1334087	240082753	Pinnow	https://www.openstreetmap.org/relation/1334087	https://www.openstreetmap.org/node/240082753
1334084	2587217093	Angermünde	https://www.openstreetmap.org/relation/1334084	https://www.openstreetmap.org/node/2587217093
1334083	240063266	Schenkenberg	https://www.openstreetmap.org/relation/1334083	https://www.openstreetmap.org/node/240063266
1334082	240029923	Schöneberg	https://www.openstreetmap.org/relation/1334082	https://www.openstreetmap.org/node/240029923
1334080	240051041	Mittenwalde	https://www.openstreetmap.org/relation/1334080	https://www.openstreetmap.org/node/240051041
1334078	240040680	Schönfeld	https://www.openstreetmap.org/relation/1334078	https://www.openstreetmap.org/node/240040680
414877	27549532	Grüna	https://www.openstreetmap.org/relation/414877	https://www.openstreetmap.org/node/27549532
312005	270179740	Zunzingen	https://www.openstreetmap.org/relation/312005	https://www.openstreetmap.org/node/270179740
414881	2205377328	Siegmar	https://www.openstreetmap.org/relation/414881	https://www.openstreetmap.org/node/2205377328
6683592	240088029	Walkenried	https://www.openstreetmap.org/relation/6683592	https://www.openstreetmap.org/node/240088029
6683583	240024092	Söllingen	https://www.openstreetmap.org/relation/6683583	https://www.openstreetmap.org/node/240024092
2362727	320909777	Waldesruh	https://www.openstreetmap.org/relation/2362727	https://www.openstreetmap.org/node/320909777
310355	240079897	Garstedt	https://www.openstreetmap.org/relation/310355	https://www.openstreetmap.org/node/240079897
2162089	1678187673	Obersäckingen	https://www.openstreetmap.org/relation/2162089	https://www.openstreetmap.org/node/1678187673
2774199	240118826	Münsingen	https://www.openstreetmap.org/relation/2774199	https://www.openstreetmap.org/node/240118826
2774198	64951823	Hülben	https://www.openstreetmap.org/relation/2774198	https://www.openstreetmap.org/node/64951823
2774196	32043166	Grabenstetten	https://www.openstreetmap.org/relation/2774196	https://www.openstreetmap.org/node/32043166
7095018	26785139	Seifersdorf	https://www.openstreetmap.org/relation/7095018	https://www.openstreetmap.org/node/26785139
9364953	1995026577	Tiefenbroich	https://www.openstreetmap.org/relation/9364953	https://www.openstreetmap.org/node/1995026577
2362658	320909739	Dorotheenwalde	https://www.openstreetmap.org/relation/2362658	https://www.openstreetmap.org/node/320909739
310382	1625481102	Schwentinental	https://www.openstreetmap.org/relation/310382	https://www.openstreetmap.org/node/1625481102
310383	240038243	Lehmkuhlen	https://www.openstreetmap.org/relation/310383	https://www.openstreetmap.org/node/240038243
6683478	240099355	Duingen	https://www.openstreetmap.org/relation/6683478	https://www.openstreetmap.org/node/240099355
310398	240033994	Kühren	https://www.openstreetmap.org/relation/310398	https://www.openstreetmap.org/node/240033994
310401	240073289	Rathjensdorf	https://www.openstreetmap.org/relation/310401	https://www.openstreetmap.org/node/240073289
2779383	240073985	Geislingen	https://www.openstreetmap.org/relation/2779383	https://www.openstreetmap.org/node/240073985
2779384	240089054	Hausen am Tann	https://www.openstreetmap.org/relation/2779384	https://www.openstreetmap.org/node/240089054
310409	240110634	Ruhwinkel	https://www.openstreetmap.org/relation/310409	https://www.openstreetmap.org/node/240110634
310410	240115078	Rendswühren	https://www.openstreetmap.org/relation/310410	https://www.openstreetmap.org/node/240115078
310411	240117504	Bönebüttel	https://www.openstreetmap.org/relation/310411	https://www.openstreetmap.org/node/240117504
310412	240029102	Tasdorf	https://www.openstreetmap.org/relation/310412	https://www.openstreetmap.org/node/240029102
310413	240124001	Großharrie	https://www.openstreetmap.org/relation/310413	https://www.openstreetmap.org/node/240124001
310414	240070445	Schillsdorf	https://www.openstreetmap.org/relation/310414	https://www.openstreetmap.org/node/240070445
310416	240054251	Stolpe	https://www.openstreetmap.org/relation/310416	https://www.openstreetmap.org/node/240054251
310417	240052914	Barmissen	https://www.openstreetmap.org/relation/310417	https://www.openstreetmap.org/node/240052914
310418	240073876	Nettelsee	https://www.openstreetmap.org/relation/310418	https://www.openstreetmap.org/node/240073876
310419	35237935	Postfeld	https://www.openstreetmap.org/relation/310419	https://www.openstreetmap.org/node/35237935
2774075	240067104	Metzingen	https://www.openstreetmap.org/relation/2774075	https://www.openstreetmap.org/node/240067104
2774074	240062714	Dettingen an der Erms	https://www.openstreetmap.org/relation/2774074	https://www.openstreetmap.org/node/240062714
2774073	59976044	Bad Urach	https://www.openstreetmap.org/relation/2774073	https://www.openstreetmap.org/node/59976044
8329428	291422890	Oberrieden	https://www.openstreetmap.org/relation/8329428	https://www.openstreetmap.org/node/291422890
4831571	44539565	Schafhausen	https://www.openstreetmap.org/relation/4831571	https://www.openstreetmap.org/node/44539565
304947	1647860981	Regesbostel	https://www.openstreetmap.org/relation/304947	https://www.openstreetmap.org/node/1647860981
5654475	291784465	Seehausen	https://www.openstreetmap.org/relation/5654475	https://www.openstreetmap.org/node/291784465
5654460	2372362176	Wiederitzsch	https://www.openstreetmap.org/relation/5654460	https://www.openstreetmap.org/node/2372362176
4522758	30922809	Salzböden	https://www.openstreetmap.org/relation/4522758	https://www.openstreetmap.org/node/30922809
4522756	30923039	Odenhausen	https://www.openstreetmap.org/relation/4522756	https://www.openstreetmap.org/node/30923039
2773795	60023924	Gammertingen	https://www.openstreetmap.org/relation/2773795	https://www.openstreetmap.org/node/60023924
4522701	29939785	Vetzberg	https://www.openstreetmap.org/relation/4522701	https://www.openstreetmap.org/node/29939785
5654248	295248229	Nieder-Ense	https://www.openstreetmap.org/relation/5654248	https://www.openstreetmap.org/node/295248229
4728341	180536773	Reicholzheim	https://www.openstreetmap.org/relation/4728341	https://www.openstreetmap.org/node/180536773
8020354	259019221	Altingen	https://www.openstreetmap.org/relation/8020354	https://www.openstreetmap.org/node/259019221
3493718	206241412	Wippringsen	https://www.openstreetmap.org/relation/3493718	https://www.openstreetmap.org/node/206241412
3493717	268658532	Westrich	https://www.openstreetmap.org/relation/3493717	https://www.openstreetmap.org/node/268658532
3493716	206239995	Wamel	https://www.openstreetmap.org/relation/3493716	https://www.openstreetmap.org/node/206239995
3493715	206238333	Völlinghausen	https://www.openstreetmap.org/relation/3493715	https://www.openstreetmap.org/node/206238333
3493714	2701142461	Theiningsen	https://www.openstreetmap.org/relation/3493714	https://www.openstreetmap.org/node/2701142461
3493713	206239996	Stockum	https://www.openstreetmap.org/relation/3493713	https://www.openstreetmap.org/node/206239996
3493712	206240003	Körbecke	https://www.openstreetmap.org/relation/3493712	https://www.openstreetmap.org/node/206240003
3493711	568373454	Hewingsen	https://www.openstreetmap.org/relation/3493711	https://www.openstreetmap.org/node/568373454
3493710	268654534	Günne	https://www.openstreetmap.org/relation/3493710	https://www.openstreetmap.org/node/268654534
3493709	466109189	Ellingsen	https://www.openstreetmap.org/relation/3493709	https://www.openstreetmap.org/node/466109189
3493708	1713960314	Echtrop	https://www.openstreetmap.org/relation/3493708	https://www.openstreetmap.org/node/1713960314
3493707	206240004	Delecke	https://www.openstreetmap.org/relation/3493707	https://www.openstreetmap.org/node/206240004
3493706	1030149779	Büecke	https://www.openstreetmap.org/relation/3493706	https://www.openstreetmap.org/node/1030149779
3493705	266787619	Brüllingsen	https://www.openstreetmap.org/relation/3493705	https://www.openstreetmap.org/node/266787619
3493704	603818524	Berlingsen	https://www.openstreetmap.org/relation/3493704	https://www.openstreetmap.org/node/603818524
5654113	312268930	Rhena	https://www.openstreetmap.org/relation/5654113	https://www.openstreetmap.org/node/312268930
5654112	243717743	Lengefeld	https://www.openstreetmap.org/relation/5654112	https://www.openstreetmap.org/node/243717743
5654111	295248227	Goldhausen	https://www.openstreetmap.org/relation/5654111	https://www.openstreetmap.org/node/295248227
2876347	240121706	Altengottern	https://www.openstreetmap.org/relation/2876347	https://www.openstreetmap.org/node/240121706
1950429	240061366	Sankt Peter	https://www.openstreetmap.org/relation/1950429	https://www.openstreetmap.org/node/240061366
2773430	240061968	Trochtelfingen	https://www.openstreetmap.org/relation/2773430	https://www.openstreetmap.org/node/240061968
415807	1700532844	Pullach im Isartal	https://www.openstreetmap.org/relation/415807	https://www.openstreetmap.org/node/1700532844
2813370	2195445937	Wiesenfeld	https://www.openstreetmap.org/relation/2813370	https://www.openstreetmap.org/node/2195445937
1332959	240070052	Fredersdorf-Vogelsdorf	https://www.openstreetmap.org/relation/1332959	https://www.openstreetmap.org/node/240070052
1332958	1318859461	Neuhardenberg	https://www.openstreetmap.org/relation/1332958	https://www.openstreetmap.org/node/1318859461
1332956	240092013	Neulewin	https://www.openstreetmap.org/relation/1332956	https://www.openstreetmap.org/node/240092013
1332953	240030792	Podelzig	https://www.openstreetmap.org/relation/1332953	https://www.openstreetmap.org/node/240030792
1332952	240118164	Bad Freienwalde (Oder)	https://www.openstreetmap.org/relation/1332952	https://www.openstreetmap.org/node/240118164
1332950	240037835	Falkenhagen (Mark)	https://www.openstreetmap.org/relation/1332950	https://www.openstreetmap.org/node/240037835
1332949	240130460	Falkenberg	https://www.openstreetmap.org/relation/1332949	https://www.openstreetmap.org/node/240130460
1332947	240060353	Bliesdorf	https://www.openstreetmap.org/relation/1332947	https://www.openstreetmap.org/node/240060353
1332944	1318859461	Neuhardenberg	https://www.openstreetmap.org/relation/1332944	https://www.openstreetmap.org/node/1318859461
1332941	240092038	Wriezen	https://www.openstreetmap.org/relation/1332941	https://www.openstreetmap.org/node/240092038
1332940	1692107914	Lebus	https://www.openstreetmap.org/relation/1332940	https://www.openstreetmap.org/node/1692107914
1332939	176635890	Strausberg	https://www.openstreetmap.org/relation/1332939	https://www.openstreetmap.org/node/176635890
1332938	240066288	Zechin	https://www.openstreetmap.org/relation/1332938	https://www.openstreetmap.org/node/240066288
1332933	240098611	Neuenhagen bei Berlin	https://www.openstreetmap.org/relation/1332933	https://www.openstreetmap.org/node/240098611
1332932	240062411	Bleyen-Genschmar	https://www.openstreetmap.org/relation/1332932	https://www.openstreetmap.org/node/240062411
4007731	39031543	Södel	https://www.openstreetmap.org/relation/4007731	https://www.openstreetmap.org/node/39031543
4007730	495631955	Melbach	https://www.openstreetmap.org/relation/4007730	https://www.openstreetmap.org/node/495631955
1332927	240097354	Rüdersdorf bei Berlin	https://www.openstreetmap.org/relation/1332927	https://www.openstreetmap.org/node/240097354
1332925	240034531	Küstriner Vorland	https://www.openstreetmap.org/relation/1332925	https://www.openstreetmap.org/node/240034531
1332923	240058473	Prötzel	https://www.openstreetmap.org/relation/1332923	https://www.openstreetmap.org/node/240058473
1332922	240095809	Letschin	https://www.openstreetmap.org/relation/1332922	https://www.openstreetmap.org/node/240095809
1332921	240038576	Alt Tucheband	https://www.openstreetmap.org/relation/1332921	https://www.openstreetmap.org/node/240038576
1332918	1690077533	Müncheberg	https://www.openstreetmap.org/relation/1332918	https://www.openstreetmap.org/node/1690077533
5447995	330818252	Udorf	https://www.openstreetmap.org/relation/5447995	https://www.openstreetmap.org/node/330818252
5447993	281444842	Heddinghausen	https://www.openstreetmap.org/relation/5447993	https://www.openstreetmap.org/node/281444842
5447992	330816585	Erlinghausen	https://www.openstreetmap.org/relation/5447992	https://www.openstreetmap.org/node/330816585
5447991	330771588	Canstein	https://www.openstreetmap.org/relation/5447991	https://www.openstreetmap.org/node/330771588
1332909	240058790	Rehfelde	https://www.openstreetmap.org/relation/1332909	https://www.openstreetmap.org/node/240058790
1332908	134709335	Treplin	https://www.openstreetmap.org/relation/1332908	https://www.openstreetmap.org/node/134709335
1332907	1692107914	Lebus	https://www.openstreetmap.org/relation/1332907	https://www.openstreetmap.org/node/1692107914
2773184	240091336	St. Johann	https://www.openstreetmap.org/relation/2773184	https://www.openstreetmap.org/node/240091336
1332905	240128171	Lietzen	https://www.openstreetmap.org/relation/1332905	https://www.openstreetmap.org/node/240128171
1332903	240052579	Neutrebbin	https://www.openstreetmap.org/relation/1332903	https://www.openstreetmap.org/node/240052579
1332901	240054113	Vierlinden	https://www.openstreetmap.org/relation/1332901	https://www.openstreetmap.org/node/240054113
1332900	240114137	Reitwein	https://www.openstreetmap.org/relation/1332900	https://www.openstreetmap.org/node/240114137
2773169	240038590	Engstingen	https://www.openstreetmap.org/relation/2773169	https://www.openstreetmap.org/node/240038590
4522076	144072335	Wiepersdorf	https://www.openstreetmap.org/relation/4522076	https://www.openstreetmap.org/node/144072335
4522066	144071229	Waltersdorf	https://www.openstreetmap.org/relation/4522066	https://www.openstreetmap.org/node/144071229
8122735	1283570199	Wutzetz	https://www.openstreetmap.org/relation/8122735	https://www.openstreetmap.org/node/1283570199
4521997	144101318	Schlenzer	https://www.openstreetmap.org/relation/4521997	https://www.openstreetmap.org/node/144101318
406901	240099123	Nehms	https://www.openstreetmap.org/relation/406901	https://www.openstreetmap.org/node/240099123
8131612	93554994	Lögow	https://www.openstreetmap.org/relation/8131612	https://www.openstreetmap.org/node/93554994
70142	240052163	Ihringen	https://www.openstreetmap.org/relation/70142	https://www.openstreetmap.org/node/240052163
1444919	1683647732	Holdorf	https://www.openstreetmap.org/relation/1444919	https://www.openstreetmap.org/node/1683647732
8328255	197901556	Orferode	https://www.openstreetmap.org/relation/8328255	https://www.openstreetmap.org/node/197901556
2978600	240076504	Reichertshofen	https://www.openstreetmap.org/relation/2978600	https://www.openstreetmap.org/node/240076504
2978599	240113837	Ilmmünster	https://www.openstreetmap.org/relation/2978599	https://www.openstreetmap.org/node/240113837
2772827	31273267	Wannweil	https://www.openstreetmap.org/relation/2772827	https://www.openstreetmap.org/node/31273267
1959464	271944575	Frienstedt	https://www.openstreetmap.org/relation/1959464	https://www.openstreetmap.org/node/271944575
406616	2820353920	Springe	https://www.openstreetmap.org/relation/406616	https://www.openstreetmap.org/node/2820353920
416404	240088620	Obernau	https://www.openstreetmap.org/relation/416404	https://www.openstreetmap.org/node/240088620
4110146	195495280	Weixdorf	https://www.openstreetmap.org/relation/4110146	https://www.openstreetmap.org/node/195495280
